Company Code,Company Name,No,Bank Creditor,Currency,Current Amount,Prior Amount
ELSA,Perusahaan ELSA,1,Bank Syariah Indonesia Tbk,IDR,93483.0,101233.0
ELSA,Perusahaan ELSA,2,Bank Mega Tbk,IDR,52500.0,52500.0
ELSA,Perusahaan ELSA,3,"Jumlah utang bank, kotor",145983.0,153733.0,0.0
ELSA,Perusahaan ELSA,4,Biaya penerbitan utang bank yang belum diamortisasi,354.0,367.0,0.0
ELSA,Perusahaan ELSA,5,"Jumlah utang bank, bersih",145629.0,153366.0,0.0
ELSA,Perusahaan ELSA,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,30952.0,30948.0,0.0
ELSA,Perusahaan ELSA,7,Liabilitas jangka panjang atas utang bank,114677.0,122418.0,0.0
IATA,Perusahaan IATA,1,Bank Mayapada Internasional Tbk,USD,11769552.0,11917531.0
IATA,Perusahaan IATA,2,Bank lokal lainnya,USD,6814669.0,7743053.0
IATA,Perusahaan IATA,3,"Jumlah utang bank, kotor",18584221.0,19660584.0,0.0
IATA,Perusahaan IATA,4,"Jumlah utang bank, bersih",18584221.0,19660584.0,0.0
IATA,Perusahaan IATA,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,6267660.0,7097520.0,0.0
IATA,Perusahaan IATA,6,Liabilitas jangka panjang atas utang bank,12316561.0,12563064.0,0.0
WIFI,Perusahaan WIFI,1,"Jumlah utang bank, kotor",432783711764.0,441045595724.0,0.0
WIFI,Perusahaan WIFI,2,Biaya penerbitan utang bank yang belum diamortisasi,3685166660.0,4031000000.0,0.0
WIFI,Perusahaan WIFI,3,"Jumlah utang bank, bersih",429098545104.0,437014595724.0,0.0
WIFI,Perusahaan WIFI,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,98199413567.0,93628021865.0,0.0
WIFI,Perusahaan WIFI,5,Liabilitas jangka panjang atas utang bank,330899131537.0,343386573859.0,0.0
INKP,Perusahaan INKP,1,Bank Central Asia Tbk,IDR,17139025674.0,15143549961.0
INKP,Perusahaan INKP,2,Bank Central Asia Tbk,USD,91713.0,91650.0
INKP,Perusahaan INKP,3,Bank Rakyat Indonesia (Persero) Tbk,IDR,550000000.0,575000000.0
INKP,Perusahaan INKP,4,Bank Mandiri (Persero) Tbk,IDR,203832000.0,411687000.0
INKP,Perusahaan INKP,5,Bank Syariah Indonesia Tbk,IDR,1649999902.0,1624881719.0
INKP,Perusahaan INKP,6,Bank Negara Indonesia (Persero) Tbk,IDR,5660000000.0,5510000000.0
INKP,Perusahaan INKP,7,Bank Negara Indonesia (Persero) Tbk,USD,15000.0,15000.0
INKP,Perusahaan INKP,8,Bank Mega Tbk,IDR,845000000.0,300000000.0
INKP,Perusahaan INKP,9,Bank Danamon Indonesia Tbk,IDR,850000000.0,925000000.0
INKP,Perusahaan INKP,10,Bank Pan Indonesia Tbk,IDR,457500000.0,508000000.0
INKP,Perusahaan INKP,11,Bank lokal lainnya,IDR,1928073993.0,1944179987.0
INKP,Perusahaan INKP,12,"Jumlah utang bank, kotor",1829974.0,1712077.0,0.0
INKP,Perusahaan INKP,13,"Jumlah utang bank, bersih",1829974.0,1712077.0,0.0
INKP,Perusahaan INKP,14,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,329803.0,281166.0,0.0
INKP,Perusahaan INKP,15,Liabilitas jangka panjang atas utang bank,1500171.0,1430911.0,0.0
GIAA,Perusahaan GIAA,1,Bank Rakyat Indonesia (Persero) Tbk,IDR,565406.0,557264.0
GIAA,Perusahaan GIAA,2,Bank Rakyat Indonesia (Persero) Tbk,USD,0.0,172.0
GIAA,Perusahaan GIAA,3,Bank Mandiri (Persero) Tbk,IDR,1001234.0,983414.0
GIAA,Perusahaan GIAA,4,Bank Mandiri (Persero) Tbk,USD,12.0,12.0
GIAA,Perusahaan GIAA,5,Bank Negara Indonesia (Persero) Tbk,IDR,570570.0,563786.0
GIAA,Perusahaan GIAA,6,Bank Negara Indonesia (Persero) Tbk,USD,181.0,184.0
GIAA,Perusahaan GIAA,7,Bank Permata Tbk,USD,14.0,13.0
GIAA,Perusahaan GIAA,8,Bank Maybank Indonesia Tbk,USD,0.0,33.0
GIAA,Perusahaan GIAA,9,Bank Pan Indonesia Tbk,IDR,481258310281.0,472693.0
GIAA,Perusahaan GIAA,10,Bank asing lainnya,JPY,147.0,148.0
GIAA,Perusahaan GIAA,11,Bank asing lainnya,USD,18.0,23.0
GIAA,Perusahaan GIAA,12,Bank lokal lainnya,IDR,825700.0,918669.0
GIAA,Perusahaan GIAA,13,Bank lokal lainnya,USD,81.0,46.0
GIAA,Perusahaan GIAA,14,"Jumlah utang bank, kotor",681.0,692.0,0.0
GIAA,Perusahaan GIAA,15,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,51.0,53.0,0.0
GIAA,Perusahaan GIAA,16,Liabilitas jangka panjang atas utang bank,630.0,639.0,0.0
IFSH,Perusahaan IFSH,1,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,3806834422.0,4566273368.0,0.0
IFSH,Perusahaan IFSH,2,Liabilitas jangka panjang atas utang bank,19747944447.0,20445244478.0,0.0
IPTV,Perusahaan IPTV,1,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,168927.0,186558.0,0.0
IPTV,Perusahaan IPTV,2,Liabilitas jangka panjang atas utang bank,177182.0,175582.0,0.0
SAME,Perusahaan SAME,1,"Jumlah utang bank, kotor",682218750000.0,730640750000.0,0.0
SAME,Perusahaan SAME,2,Biaya penerbitan utang bank yang belum diamortisasi,4435213509.0,5234195761.0,0.0
SAME,Perusahaan SAME,3,"Jumlah utang bank, bersih",677783536491.0,725406554239.0,0.0
SAME,Perusahaan SAME,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,406239008291.0,336473431460.0,0.0
SAME,Perusahaan SAME,5,Liabilitas jangka panjang atas utang bank,271544528200.0,388933122779.0,0.0
GTRA,Perusahaan GTRA,1,Bank Maybank Indonesia Tbk,IDR,182953628939.0,185448543617.0
GTRA,Perusahaan GTRA,2,Bank lokal lainnya,IDR,236137664315.0,244066401043.0
GTRA,Perusahaan GTRA,3,"Jumlah utang bank, kotor",419091293254.0,429514944660.0,0.0
GTRA,Perusahaan GTRA,4,"Jumlah utang bank, bersih",419091293254.0,429514944660.0,0.0
GTRA,Perusahaan GTRA,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,40235930090.0,37078582627.0,0.0
GTRA,Perusahaan GTRA,6,Liabilitas jangka panjang atas utang bank,378855363164.0,392436362033.0,0.0
EPAC,Perusahaan EPAC,1,"Jumlah utang bank, kotor",54196708820.0,55886528890.0,0.0
EPAC,Perusahaan EPAC,2,"Jumlah utang bank, bersih",54196708820.0,55886528890.0,0.0
EPAC,Perusahaan EPAC,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,20774005451.0,22463825521.0,0.0
EPAC,Perusahaan EPAC,4,Liabilitas jangka panjang atas utang bank,33422703369.0,33422703369.0,0.0
MDIY,Perusahaan MDIY,1,"Jumlah utang bank, kotor",1069293.0,1155776.0,0.0
MDIY,Perusahaan MDIY,2,"Jumlah utang bank, bersih",1069293.0,1155776.0,0.0
MDIY,Perusahaan MDIY,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,402762.0,343523.0,0.0
MDIY,Perusahaan MDIY,4,Liabilitas jangka panjang atas utang bank,666531.0,812253.0,0.0
AISA,Perusahaan AISA,1,"Jumlah utang bank, kotor",98500.0,99000.0,0.0
AISA,Perusahaan AISA,2,Biaya penerbitan utang bank yang belum diamortisasi,1983.0,2100.0,0.0
AISA,Perusahaan AISA,3,"Jumlah utang bank, bersih",96517.0,96900.0,0.0
AISA,Perusahaan AISA,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,2000.0,2000.0,0.0
AISA,Perusahaan AISA,5,Liabilitas jangka panjang atas utang bank,94517.0,94900.0,0.0
CAKK,Perusahaan CAKK,1,"Jumlah utang bank, kotor",53522537569.0,56837981420.0,0.0
CAKK,Perusahaan CAKK,2,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,13855732491.0,13616058787.0,0.0
CAKK,Perusahaan CAKK,3,Liabilitas jangka panjang atas utang bank,39666805078.0,43221922633.0,0.0
RICY,Perusahaan RICY,1,"Jumlah utang bank, kotor",1245551096351.0,1247167688537.0,0.0
RICY,Perusahaan RICY,2,"Jumlah utang bank, bersih",1245551096351.0,1247167688537.0,0.0
RICY,Perusahaan RICY,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,18543053441.0,15178104287.0,0.0
RICY,Perusahaan RICY,4,Liabilitas jangka panjang atas utang bank,1227008042910.0,1231989584250.0,0.0
INTP,Perusahaan INTP,1,Bank lokal lainnya,IDR,0.0,1000000.0
ERTX,Perusahaan ERTX,1,"Jumlah utang bank, kotor",1400000.0,1550000.0,0.0
ERTX,Perusahaan ERTX,2,"Jumlah utang bank, bersih",1400000.0,1550000.0,0.0
ERTX,Perusahaan ERTX,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,600000.0,600000.0,0.0
ERTX,Perusahaan ERTX,4,Liabilitas jangka panjang atas utang bank,800000.0,950000.0,0.0
FASW,Perusahaan FASW,1,Bank OCBC Nisp Tbk,USD,8000000.0,10000000.0
FASW,Perusahaan FASW,2,Bank asing lainnya,USD,16000000.0,20000000.0
FASW,Perusahaan FASW,3,"Jumlah utang bank, kotor",2819332.0,2966585.0,0.0
FASW,Perusahaan FASW,4,Biaya penerbitan utang bank yang belum diamortisasi,10678.0,11265.0,0.0
FASW,Perusahaan FASW,5,"Jumlah utang bank, bersih",2808654.0,2955320.0,0.0
FASW,Perusahaan FASW,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,612068.0,606960.0,0.0
FASW,Perusahaan FASW,7,Liabilitas jangka panjang atas utang bank,2196586.0,2348360.0,0.0
AREA,Perusahaan AREA,1,Bank lokal lainnya,IDR,12091040587.0,13058945478.0
AREA,Perusahaan AREA,2,"Jumlah utang bank, kotor",12091040587.0,13058945478.0,0.0
AREA,Perusahaan AREA,3,"Jumlah utang bank, bersih",12091040587.0,13058945478.0,0.0
AREA,Perusahaan AREA,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,4070573051.0,7985285128.0,0.0
AREA,Perusahaan AREA,5,Liabilitas jangka panjang atas utang bank,8020467536.0,5073660350.0,0.0
CSRA,Perusahaan CSRA,1,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,185200000000.0,150200000000.0,0.0
CSRA,Perusahaan CSRA,2,Liabilitas jangka panjang atas utang bank,471825000000.0,509375000000.0,0.0
FORE,Perusahaan FORE,1,"Jumlah utang bank, kotor",13472908102.0,16251515151.0,0.0
FORE,Perusahaan FORE,2,Biaya penerbitan utang bank yang belum diamortisasi,7396315.0,58730637.0,0.0
FORE,Perusahaan FORE,3,"Jumlah utang bank, bersih",13465511787.0,16192784514.0,0.0
FORE,Perusahaan FORE,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,10857756588.0,10857756588.0,0.0
FORE,Perusahaan FORE,5,Liabilitas jangka panjang atas utang bank,2607755199.0,5335027926.0,0.0
PANI,Perusahaan PANI,1,"Jumlah utang bank, kotor",500850953.0,549715044.0,0.0
PANI,Perusahaan PANI,2,"Jumlah utang bank, bersih",500850953.0,549715044.0,0.0
PANI,Perusahaan PANI,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,148751632.0,164060019.0,0.0
PANI,Perusahaan PANI,4,Liabilitas jangka panjang atas utang bank,352099321.0,385655025.0,0.0
ROTI,Perusahaan ROTI,1,"Jumlah utang bank, kotor",471750000000.0,478000000000.0,0.0
ROTI,Perusahaan ROTI,2,Biaya penerbitan utang bank yang belum diamortisasi,3228750000.0,3449687503.0,0.0
ROTI,Perusahaan ROTI,3,"Jumlah utang bank, bersih",468521250000.0,474550312497.0,0.0
ROTI,Perusahaan ROTI,4,Liabilitas jangka panjang atas utang bank,442521250000.0,448925312497.0,0.0
UNIQ,Perusahaan UNIQ,1,Bank Central Asia Tbk,IDR,16835690483.0,19336579297.0
UNIQ,Perusahaan UNIQ,2,Bank Cimb Niaga Tbk,IDR,6612735484.0,7347483871.0
UNIQ,Perusahaan UNIQ,3,"Jumlah utang bank, kotor",23448425967.0,26684063168.0,0.0
UNIQ,Perusahaan UNIQ,4,"Jumlah utang bank, bersih",23448425967.0,26684063168.0,0.0
UNIQ,Perusahaan UNIQ,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,15928000474.0,19736821930.0,0.0
UNIQ,Perusahaan UNIQ,6,Liabilitas jangka panjang atas utang bank,7520425493.0,6947241238.0,0.0
JSPT,Perusahaan JSPT,1,Bank Permata Tbk,IDR,15797197.0,16297197.0
JSPT,Perusahaan JSPT,2,Bank OCBC Nisp Tbk,IDR,686194517.0,701439481.0
JSPT,Perusahaan JSPT,3,Bank OCBC Nisp Tbk,USD,44047958.0,52626893.0
JSPT,Perusahaan JSPT,4,"Jumlah utang bank, kotor",1450498664.0,1600921196.0,0.0
JSPT,Perusahaan JSPT,5,Biaya penerbitan utang bank yang belum diamortisasi,7777968.0,7788305.0,0.0
JSPT,Perusahaan JSPT,6,"Jumlah utang bank, bersih",1442720696.0,1593132891.0,0.0
JSPT,Perusahaan JSPT,7,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,415626451.0,370216216.0,0.0
JSPT,Perusahaan JSPT,8,Liabilitas jangka panjang atas utang bank,1027094245.0,1222916675.0,0.0
APIC,Perusahaan APIC,1,Bank lokal lainnya,IDR,131104826933.0,134453242101.0
APIC,Perusahaan APIC,2,"Jumlah utang bank, kotor",131104826933.0,134453242101.0,0.0
APIC,Perusahaan APIC,3,"Jumlah utang bank, bersih",131104826933.0,134453242101.0,0.0
APIC,Perusahaan APIC,4,Liabilitas jangka panjang atas utang bank,131104826933.0,134453242101.0,0.0
IKAI,Perusahaan IKAI,1,"Jumlah utang bank, kotor",202706223897.0,202706223897.0,0.0
IKAI,Perusahaan IKAI,2,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,58769269391.0,58769269391.0,0.0
IKAI,Perusahaan IKAI,3,Liabilitas jangka panjang atas utang bank,143936954506.0,143936954506.0,0.0
RLCO,Perusahaan RLCO,1,Bank Rakyat Indonesia (Persero) Tbk,USD,17530866.0,14000000.0
RLCO,Perusahaan RLCO,2,"Jumlah utang bank, kotor",330981999999.0,331194996643.0,0.0
RLCO,Perusahaan RLCO,3,"Jumlah utang bank, bersih",330981999999.0,331194996643.0,0.0
RLCO,Perusahaan RLCO,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,310570000000.0,305115996643.0,0.0
RLCO,Perusahaan RLCO,5,Liabilitas jangka panjang atas utang bank,20411999999.0,26079000000.0,0.0
BNBR,Perusahaan BNBR,1,Bank Rakyat Indonesia (Persero) Tbk,IDR,312000.0,321000.0
BNBR,Perusahaan BNBR,2,Bank Negara Indonesia (Persero) Tbk,IDR,29619.0,30627.0
BNBR,Perusahaan BNBR,3,Bank Mayapada Internasional Tbk,IDR,522655.0,543266.0
BNBR,Perusahaan BNBR,4,Pinjaman sindikasi,IDR,13449726.0,13401818.0
BNBR,Perusahaan BNBR,5,Pinjaman sindikasi,USD,15123.0,6838.0
BNBR,Perusahaan BNBR,6,Bank lokal lainnya,IDR,477426.0,491757.0
BNBR,Perusahaan BNBR,7,"Jumlah utang bank, kotor",15048418.0,14903226.0,0.0
BNBR,Perusahaan BNBR,8,"Jumlah utang bank, bersih",15048418.0,14903226.0,0.0
BNBR,Perusahaan BNBR,9,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,302594.0,345747.0,0.0
BNBR,Perusahaan BNBR,10,Liabilitas jangka panjang atas utang bank,14745824.0,14557479.0,0.0
KRAS,Perusahaan KRAS,1,"Jumlah utang bank, kotor",883595.0,885060.0,0.0
KRAS,Perusahaan KRAS,2,"Jumlah utang bank, bersih",883595.0,885060.0,0.0
KRAS,Perusahaan KRAS,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,118726.0,166997.0,0.0
KRAS,Perusahaan KRAS,4,Liabilitas jangka panjang atas utang bank,764869.0,718063.0,0.0
RMKE,Perusahaan RMKE,1,Bank Central Asia Tbk,IDR,48353566666.0,0.0
RMKE,Perusahaan RMKE,2,Bank Mandiri (Persero) Tbk,IDR,0.0,36033625000.0
RMKE,Perusahaan RMKE,3,"Jumlah utang bank, kotor",48353566666.0,36033625000.0,0.0
RMKE,Perusahaan RMKE,4,"Jumlah utang bank, bersih",44095435205.0,36033625000.0,0.0
RMKE,Perusahaan RMKE,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,14994366544.0,13948500000.0,0.0
RMKE,Perusahaan RMKE,6,Liabilitas jangka panjang atas utang bank,29101068661.0,22085125000.0,0.0
BATR,Perusahaan BATR,1,"Jumlah utang bank, kotor",21316307386.0,23971665854.0,0.0
BATR,Perusahaan BATR,2,"Jumlah utang bank, bersih",21316307386.0,23971665854.0,0.0
BATR,Perusahaan BATR,3,Liabilitas jangka panjang atas utang bank,21316307386.0,23971665854.0,0.0
JARR,Perusahaan JARR,1,Bank Mandiri (Persero) Tbk,IDR,1759500000000.0,1789500000000.0
JARR,Perusahaan JARR,2,"Jumlah utang bank, kotor",1759500000000.0,1789500000000.0,0.0
JARR,Perusahaan JARR,3,Biaya penerbitan utang bank yang belum diamortisasi,3099954065.0,3099954066.0,0.0
JARR,Perusahaan JARR,4,"Jumlah utang bank, bersih",1756400045935.0,1786400045934.0,0.0
JARR,Perusahaan JARR,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,145251000000.0,126000000000.0,0.0
JARR,Perusahaan JARR,6,Liabilitas jangka panjang atas utang bank,1611149045935.0,1660400045934.0,0.0
BAUT,Perusahaan BAUT,1,"Jumlah utang bank, bersih",95879667.0,340510459.0,0.0
BAUT,Perusahaan BAUT,2,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,95879667.0,322519567.0,0.0
CHEK,Perusahaan CHEK,1,Bank Pan Indonesia Tbk,IDR,0.0,5000000000.0
BMTR,Perusahaan BMTR,1,Bank asing lainnya,USD,24293343.0,25311899.0
BMTR,Perusahaan BMTR,2,"Jumlah utang bank, kotor",1252160.0,1346608.0,0.0
BMTR,Perusahaan BMTR,3,Biaya penerbitan utang bank yang belum diamortisasi,2252.0,2459.0,0.0
BMTR,Perusahaan BMTR,4,"Jumlah utang bank, bersih",1249908.0,1344149.0,0.0
BMTR,Perusahaan BMTR,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,635329.0,666283.0,0.0
BMTR,Perusahaan BMTR,6,Liabilitas jangka panjang atas utang bank,614579.0,677866.0,0.0
ADRO,Perusahaan ADRO,1,Pinjaman sindikasi,IDR,81403.0,61256.0
ADRO,Perusahaan ADRO,2,Pinjaman sindikasi,USD,907161.0,683787.0
ADRO,Perusahaan ADRO,3,"Jumlah utang bank, kotor",998830.0,752970.0,0.0
ADRO,Perusahaan ADRO,4,Biaya penerbitan utang bank yang belum diamortisasi,10266.0,7927.0,0.0
ADRO,Perusahaan ADRO,5,"Jumlah utang bank, bersih",988564.0,745043.0,0.0
ADRO,Perusahaan ADRO,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,50390.0,40676.0,0.0
ADRO,Perusahaan ADRO,7,Liabilitas jangka panjang atas utang bank,938174.0,704367.0,0.0
WINS,Perusahaan WINS,1,Bank Central Asia Tbk,USD,22080667.0,23324667.0
WINS,Perusahaan WINS,2,Bank Permata Tbk,USD,2965792.0,3133667.0
WINS,Perusahaan WINS,3,Bank Cimb Niaga Tbk,USD,6833333.0,7333333.0
WINS,Perusahaan WINS,4,Bank lokal lainnya,USD,8207290.0,8913254.0
WINS,Perusahaan WINS,5,"Jumlah utang bank, kotor",40087082.0,42704921.0,0.0
WINS,Perusahaan WINS,6,Biaya penerbitan utang bank yang belum diamortisasi,214480.0,226639.0,0.0
WINS,Perusahaan WINS,7,"Jumlah utang bank, bersih",39872602.0,42478282.0,0.0
WINS,Perusahaan WINS,8,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,10471355.0,10471355.0,0.0
WINS,Perusahaan WINS,9,Liabilitas jangka panjang atas utang bank,29401247.0,32006927.0,0.0
AADI,Perusahaan AADI,1,Bank Central Asia Tbk,IDR,7136.0,7260.0
AADI,Perusahaan AADI,2,Bank Permata Tbk,IDR,4919.0,4979.0
AADI,Perusahaan AADI,3,Pinjaman sindikasi,IDR,39241.0,29560.0
AADI,Perusahaan AADI,4,Pinjaman sindikasi,USD,423426.0,314948.0
AADI,Perusahaan AADI,5,Bank asing lainnya,SGD,5482.0,5721.0
AADI,Perusahaan AADI,6,Bank asing lainnya,USD,16355.0,16355.0
AADI,Perusahaan AADI,7,"Jumlah utang bank, kotor",502404.0,383215.0,0.0
AADI,Perusahaan AADI,8,Biaya penerbitan utang bank yang belum diamortisasi,5845.0,4392.0,0.0
AADI,Perusahaan AADI,9,"Jumlah utang bank, bersih",496559.0,378823.0,0.0
AADI,Perusahaan AADI,10,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,43124.0,36602.0,0.0
AADI,Perusahaan AADI,11,Liabilitas jangka panjang atas utang bank,453435.0,342221.0,0.0
TOSK,Perusahaan TOSK,1,"Jumlah utang bank, kotor",2673435888.0,3379506880.0,0.0
TOSK,Perusahaan TOSK,2,"Jumlah utang bank, bersih",2673435888.0,3379506880.0,0.0
TOSK,Perusahaan TOSK,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,1197471825.0,1632305280.0,0.0
TOSK,Perusahaan TOSK,4,Liabilitas jangka panjang atas utang bank,1475964063.0,1747201600.0,0.0
SMGR,Perusahaan SMGR,1,"Jumlah utang bank, kotor",5510522.0,5610522.0,0.0
SMGR,Perusahaan SMGR,2,Biaya penerbitan utang bank yang belum diamortisasi,16181.0,19519.0,0.0
SMGR,Perusahaan SMGR,3,"Jumlah utang bank, bersih",5494341.0,5591003.0,0.0
SMGR,Perusahaan SMGR,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,2120000.0,2220000.0,0.0
SMGR,Perusahaan SMGR,5,Liabilitas jangka panjang atas utang bank,3374341.0,3371003.0,0.0
IKAN,Perusahaan IKAN,1,"Jumlah utang bank, kotor",1611111107.0,1777777775.0,0.0
IKAN,Perusahaan IKAN,2,"Jumlah utang bank, bersih",1611111107.0,1777777775.0,0.0
IKAN,Perusahaan IKAN,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,666666672.0,666666672.0,0.0
IKAN,Perusahaan IKAN,4,Liabilitas jangka panjang atas utang bank,944444435.0,1111111103.0,0.0
IOTF,Perusahaan IOTF,1,"Jumlah utang bank, kotor",5383129882.0,6067601253.0,0.0
IOTF,Perusahaan IOTF,2,"Jumlah utang bank, bersih",5383129882.0,6067601253.0,0.0
IOTF,Perusahaan IOTF,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,1574200522.0,1884771508.0,0.0
IOTF,Perusahaan IOTF,4,Liabilitas jangka panjang atas utang bank,3808929360.0,4182829745.0,0.0
MSIN,Perusahaan MSIN,1,Bank Mayapada Internasional Tbk,IDR,167038.0,167008.0
MSIN,Perusahaan MSIN,2,Bank lokal lainnya,IDR,98267.0,106316.0
MSIN,Perusahaan MSIN,3,"Jumlah utang bank, kotor",267290.0,275416.0,0.0
MSIN,Perusahaan MSIN,4,Biaya penerbitan utang bank yang belum diamortisasi,1985.0,2092.0,0.0
MSIN,Perusahaan MSIN,5,"Jumlah utang bank, bersih",265305.0,273324.0,0.0
MSIN,Perusahaan MSIN,6,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,29087.0,32195.0,0.0
MSIN,Perusahaan MSIN,7,Liabilitas jangka panjang atas utang bank,236218.0,241129.0,0.0
SPMA,Perusahaan SPMA,1,Bank lokal lainnya,CNY,397484.0,397484.0
SPMA,Perusahaan SPMA,2,Bank lokal lainnya,USD,2325560.0,2130260.0
SPMA,Perusahaan SPMA,3,"Jumlah utang bank, kotor",40495650971.0,36704248000.0,0.0
SPMA,Perusahaan SPMA,4,"Jumlah utang bank, bersih",40495650971.0,36704248000.0,0.0
SPMA,Perusahaan SPMA,5,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,6074347773.0,3670424883.0,0.0
SPMA,Perusahaan SPMA,6,Liabilitas jangka panjang atas utang bank,34421303198.0,33033823117.0,0.0
VICI,Perusahaan VICI,1,"Jumlah utang bank, kotor",73866414035.0,77292879619.0,0.0
VICI,Perusahaan VICI,2,"Jumlah utang bank, bersih",73866414035.0,77292879619.0,0.0
VICI,Perusahaan VICI,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,13739513084.0,14000509733.0,0.0
VICI,Perusahaan VICI,4,Liabilitas jangka panjang atas utang bank,60126900951.0,63292369886.0,0.0
AKRA,Perusahaan AKRA,1,"Jumlah utang bank, kotor",4964906904.0,4885526572.0,0.0
AKRA,Perusahaan AKRA,2,"Jumlah utang bank, bersih",4964906904.0,4885526572.0,0.0
AKRA,Perusahaan AKRA,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,1525045467.0,1182438653.0,0.0
AKRA,Perusahaan AKRA,4,Liabilitas jangka panjang atas utang bank,3439861437.0,3703087919.0,0.0
ZINC,Perusahaan ZINC,1,Bank Mandiri (Persero) Tbk,IDR,1486153978518.0,1500900978518.0
ZINC,Perusahaan ZINC,2,"Jumlah utang bank, kotor",1486153978518.0,1500900978518.0,0.0
ZINC,Perusahaan ZINC,3,"Jumlah utang bank, bersih",1486153978518.0,1500900978518.0,0.0
ZINC,Perusahaan ZINC,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,1486153978518.0,1500900978518.0,0.0
SKBM,Perusahaan SKBM,1,Bank asing lainnya,IDR,9381794535.0,10212681955.0
SKBM,Perusahaan SKBM,2,"Jumlah utang bank, kotor",9381794535.0,10212681955.0,0.0
SKBM,Perusahaan SKBM,3,"Jumlah utang bank, bersih",9381794535.0,10212681955.0,0.0
SKBM,Perusahaan SKBM,4,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,3277115284.0,3323549681.0,0.0
SKBM,Perusahaan SKBM,5,Liabilitas jangka panjang atas utang bank,6104679251.0,6889132274.0,0.0
BMSR,Perusahaan BMSR,1,"Jumlah utang bank, kotor",90069838105.0,26179589878.0,0.0
BMSR,Perusahaan BMSR,2,"Jumlah utang bank, bersih",90069838105.0,26179589878.0,0.0
BMSR,Perusahaan BMSR,3,Liabilitas jangka panjang yang jatuh tempo dalam satu tahun atas utang bank,28772340424.0,3772340424.0,0.0
BMSR,Perusahaan BMSR,4,Liabilitas jangka panjang atas utang bank,61297497681.0,22407249454.0,0.0
SIMP,Perusahaan SIMP,1,Bank Central Asia Tbk,IDR,343269.0,414796.0
SIMP,Perusahaan SIMP,2,Bank Negara Indonesia (Persero) Tbk,IDR,975000.0,1000000.0
SIMP,Perusahaan SIMP,3,Bank Permata Tbk,IDR,900000.0,900000.0
SIMP,Perusahaan SIMP,4,Bank Maybank Indonesia Tbk,IDR,150000.0,150000.0
SIMP,Perusahaan SIMP,5,Bank Cimb Niaga Tbk,IDR,500000.0,250000.0
