Company Code,Company Name,No,Subsidiary Name,Business Activity,Location,Commercial Year,Operating Status,Total Assets,Unit,Currency,Ownership Percentage
MERI,PT Merry Riana Edukasi Tbk,1,PT Merry Riana Edukasi Delapan,Pendidikan Bimbingan Belajar dan Konseling Swasta,"Soho Capital Lantai 42 Unit 4201-4203, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",2021,Beroperasi,27.966,JUTAAN,IDR,99.99
MERI,PT Merry Riana Edukasi Tbk,2,PT Merry Riana Akademi Tujuh,Jasa Penyelenggar a Event Khusus,"Soho Capital Lantai 42 Unit 4201-4203, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",2022,Beroperasi,17.916,JUTAAN,IDR,99.99
MERI,PT Merry Riana Edukasi Tbk,3,PT Edventure Indonesia Satu,Pendidikan Bimbingan Belajar dan Konseling Swasta,"Soho Capital Lantai 42 Unit 4201-4203, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",2021,Beroperasi,4.033,JUTAAN,IDR,99.99
MERI,PT Merry Riana Edukasi Tbk,4,PT Meri Mitra Edukasi,Kegiatan Penunjang Pendidikan,"Soho Capital Lantai 42 Unit 4201-4203, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",2025,Beroperasi,889,JUTAAN,IDR,55.0
OMRE,Indonesia Prima Property Tbk,1,PT Graha Mitrasantosa,Real Estate,Tangerang,1994,Operasional,242.961.942.859,PENUH,IDR,99.99
OMRE,Indonesia Prima Property Tbk,2,PT Angkasa Interland,Property,Jakarta,1995,Operasional,131.302.308.438,PENUH,IDR,99.59
OMRE,Indonesia Prima Property Tbk,3,Aurora Equity Pte. Ltd.,Investasi,Singapore,0,Pra Operasional,2.307.539.238.993,PENUH,IDR,100.0
OMRE,Indonesia Prima Property Tbk,4,PT Ubud Alam Lestari,Lain-lain,Jakarta,0,Pra Operasional,1.055.641.459.941,PENUH,IDR,99.99
OMRE,Indonesia Prima Property Tbk,5,PT Langgeng Ayomlestari,Property dan Real Estate,Jakarta,1993,Operasional,127.277.862.540,PENUH,IDR,99.99
OMRE,Indonesia Prima Property Tbk,6,PT Joselian Jaya,Lain-lain,Bekasi,0,Pra Operasi,60.788.584.553,PENUH,IDR,100.0
MYOR,Mayora Indah Tbk,1,PT Torabika Eka Semesta,Industri pengolahan kopi bubuk dan instan,Tangerang,1990,Beroperasi,9.875.431.790.860,PENUH,IDR,96.23
MYOR,Mayora Indah Tbk,2,PT Sinar Pangan Barat,Industri makanan olahan,Medan,1991,Tidak Beroperasi,15.451.939.272,PENUH,IDR,100.0
MYOR,Mayora Indah Tbk,3,PT Sinar Pangan Timur,Industri makanan olahan,Surabaya,1992,Tidak Beroperasi,20.592.660.181,PENUH,IDR,100.0
PTRO,Petrosea Tbk,1,PT Petrosea Infrastruktur Nusantara (PTPIN),"Holding company, professional activities, scientific and technique",West Jakarta,2024,Active,20.200,RIBUAN,USD,99.9
PTRO,Petrosea Tbk,2,PT Petrosea Engineering Procurement Construction (PTEPC),"Finance and insurance, and professional activities, scientific and technique",West Jakarta,2025,Active,39.522,RIBUAN,USD,99.9
PTRO,Petrosea Tbk,3,HBS (PNG) Limited (HBS),"Construction, mining and quarrying, transportation, warehousing and communicatio ns, real estate, rental and corporate service activities and others",Papua New Guinea,2025,Active,57.211,RIBUAN,USD,100.0
PTRO,Petrosea Tbk,4,PT Kinarya Medika Selaras (PTKIMS),"Professional, scientific, and technical activities, wholesale and retail trade, as well as human health and social activities",West Jakarta,2025,Dormant,60,RIBUAN,USD,99.9
PTRO,Petrosea Tbk,5,PT Kuala Pelabuhan Indonesia,"Port Operation, Transportation Contracting (Roads), and the rendering of Service",South Jakarta,1995,Active,14.883,RIBUAN,USD,95.0
PTRO,Petrosea Tbk,6,PTP Investment Pte. Ltd,Investment,Singapore,2005,Dormant,3,RIBUAN,USD,100.0
PTRO,Petrosea Tbk,7,PT Kinarya Bangun Sesama (Previously PT Petrosea Kalimantan),Trading and Contractor,Balikpapan,2021,Active,848,RIBUAN,USD,99.99
PTRO,Petrosea Tbk,8,PT POSB Infrastructure Indonesia,Special Port Management,South Tangerang,2015,Active,2.085,RIBUAN,USD,99.8
PTRO,Petrosea Tbk,9,PT Rekakarsa Karya Nusantara (Previously PT Petrosea Rekayasa dan Konstruksi Indonesia),Engineering Services,South Tangerang,2022,Dormant,396,RIBUAN,USD,99.9
PTRO,Petrosea Tbk,10,Petros Solution Pty Ltd,"Solution Provider in Geology, Mining and EPC",Australia,2021,Active,2.520,RIBUAN,USD,100.0
PTRO,Petrosea Tbk,11,PT Kemilau Mulia Sakti (PTKMS),Coal Mining,South Tangerang,2023,Active,19.546,RIBUAN,USD,99.99
PTRO,Petrosea Tbk,12,PT Karya Bhumi Lestari,Mining Support Services,South Tangerang,2018,Active,44.038,RIBUAN,USD,99.99
FASW,Fajar Surya Wisesa Tbk,1,PT DAYASA ARIA PRIMA,Industri Kertas dan Papan Kertas Bergelombang,"JAWA TIMUR, INDONESIA",2018,BEROPERASI,2.737.890,JUTAAN,IDR,99.9
BHIT,PT MNC Asia Holding Tbk,1,PT MNC Kapital Indonesia Tbk (MKAP),"Pembiayaan, efek dan asuransi",Jakarta,2000,Aktif,30.876.476,JUTAAN,IDR,50.48
BHIT,PT MNC Asia Holding Tbk,2,PT MNC Energy Investments Tbk (IATA),Sumber daya mineral,Jakarta,1969,Aktif,4.142.974,JUTAAN,IDR,10.23
BHIT,PT MNC Asia Holding Tbk,3,PT MNC Global Mediacom Tbk (MCOM),Media berbasis konten dan iklan,Jakarta,1982,Aktif,35.340.568,JUTAAN,IDR,45.75
IPAC,PT Era Graharealty Tbk,1,PT Era Pro Realty,Properti,Kalimantan,2020,Beroperasi,4.364.053.482,PENUH,IDR,50.82
IPAC,PT Era Graharealty Tbk,2,PT Kencana Anugerah Propertindo,Properti,Tanggerang,2014,Beroperasi,43.463.513,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,3,PT Kencana Makmur Propertindo,Properti,Tanggerang,2015,Beroperasi,165.084.759,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,4,PT Kencana Abadi Propertindo,Properti,Tanggerang,2021,Beroperasi,217.995.446,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,5,PT Kencana Berkat Propertindo,Properti,Tanggerang,2021,Beroperasi,959.358.777,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,6,PT Kencana Maju Propertindo,Properti,Tanggerang,2021,Beroperasi,298.478.317,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,7,PT Kencana Sukses Propertindo,Properti,Tanggerang,2021,Beroperasi,290.661.151,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,8,PT Kencana Sejahtera Propertindo,Properti,Tanggerang,2021,Beroperasi,767.146.130,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,9,PT Kencana Gemilang Propertindo,Properti,Tanggerang,2024,Beroperasi,518.973.355,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,10,PT Kencana Mulia Propertindo,Properti,Tanggerang,2025,Beroperasi,595.499.196,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,11,PT Fajar Wira Realty,Properti,Bogor,2010,Beroperasi,1.990.060.089,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,12,PT Cahaya Era Fajar,Properti,Bogor,2021,Beroperasi,568.710.089,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,13,PT Fajar Inovasi Utama,Properti,Bogor,2022,Beroperasi,685.668.072,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,14,PT Erasky Harta Persada,Properti,Bekasi,2018,Beroperasi,47.430.100,PENUH,IDR,51.0
IPAC,PT Era Graharealty Tbk,15,PT Lani Harta Persada,Properti,Bekasi,2020,Beroperasi,564.756.472,PENUH,IDR,51.0
ASBI,Asuransi Bintang Tbk,1,PT. BINTANG GRAHA LOKA,PENYEWAAN GEDUNG KANTOR & KENDARAAN,JAKARTA,2026,,144.589.840,RIBUAN,IDR,99.83
ACES,PT Aspirasi Hidup Indonesia Tbk,1,PT KAWAN LAMA INOVASI,INDUSTRI DAN PERDAGANG AN,JAKARTA,2017,AKTIF,527.434.949.884,PENUH,IDR,99.9767
ACES,PT Aspirasi Hidup Indonesia Tbk,2,PT KRISNA ASPIRASI SEJAHTERA,INDUSTRI DAN PERDAGANG AN,JAKARTA,2024,AKTIF,92.798.812.512,PENUH,IDR,99.99
ACES,PT Aspirasi Hidup Indonesia Tbk,3,PT TOYS GAMES INDONESIA,INDUSTRI DAN PERDAGANG AN,JAKARTA,2009,AKTIF,370.228.802.629,PENUH,IDR,60.0
ACES,PT Aspirasi Hidup Indonesia Tbk,4,PT OMNI DIGITAMA INTERNUSA,INDUSTRI DAN PERDAGANG AN,JAKARTA,2016,AKTIF,156.381.173.561,PENUH,IDR,30.0
BFIN,BFI Finance Indonesia Tbk,1,PT Finansial Integrasi Teknologi,Layanan pinjam meminjam uang berbasis teknologi,Kabupaten Tangerang,2018,TERDAFTAR DAN DIAWASI OJK,15.239,JUTAAN,IDR,99.0
STAA,PT Sumber Tani Agung Resources Tbk,1,PT SUMBER TANI AGUNG,PERKEBUNA N DAN PABRIK KELAPA SAWIT,JAKARTA,1996,OPERASI,1.118.983,JUTAAN,IDR,72.33
STAA,PT Sumber Tani Agung Resources Tbk,2,PT SUMBER TANI AGUNG OILS AND FATS,PERDAGANG AN DAN INDUSTRI PENGOLAHA N KELAPA SAWIT,MEDAN,2025,OPERASI,2.779.605,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,3,PT TRANSPACIF IC AGRO INDUSTRY,PERKEBUNA N DAN PABRIK KELAPA SAWIT,PALEMBANG,2007,OPERASI,801.086,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,4,PT DIPTA AGRO LESTARI,PERKEBUNA N KELAPA SAWIT,JAKARTA,2014,OPERASI,95.778,JUTAAN,IDR,52.0
STAA,PT Sumber Tani Agung Resources Tbk,5,PT SUMATERA CANDI KENCANA,PERKEBUNA N KELAPA SAWIT,PALEMBANG,1986,OPERASI,433.005,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,6,PT BUMI SUMBER ANDALAN,PERDAGANG AN,JAKARTA,,BELUM BEROPERASI,5.493,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,7,STA62 TRADING PTE.LTD,PERDAGANG AN,SINGAPURA,2020,OPERASI,190.156,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,8,PT HANURABA SAWIT KENCANA,PERKEBUNA N KELAPA SAWIT,PALEMBANG,2005,OPERASI,475.733,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,9,PT SAWIT AGRO LESTARI,PERKEBUNA N KELAPA SAWIT,PALEMBANG,2008,OPERASI,63.545,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,10,PT KARYA AGUNG SAWITA,PERKEBUNA N DAN PABRIK KELAPA SAWIT,JAKARTA,2004,OPERASI,897.529,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,11,PT MADINA AGROLESTA RI,PERKEBUNA N DAN PABRIK KELAPA SAWIT,MEDAN,2012,OPERASI,999.548,JUTAAN,IDR,99.9
STAA,PT Sumber Tani Agung Resources Tbk,12,PT PUTRA MAKMUR LESTARI,PERKEBUNA N KELAPA SAWIT,JAKARTA,2012,OPERASI,468.789,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,13,PT KARYASUKS ES UTAMAPRIM A,PERKEBUNA N DAN PABRIK KELAPA SAWIT,JAKARTA,2013,OPERASI,789.834,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,14,PT SUMBER AGRI ANDALAN,PERDAGANG AN,MEDAN,,BELUM BEROPERASI,45.345,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,15,PT PATEN ALAM LESTARI,PERKEBUNA N KELAPA SAWIT,MEDAN,2012,OPERASI,204.251,JUTAAN,IDR,50.0
STAA,PT Sumber Tani Agung Resources Tbk,16,PT KARYA SERASI JAYA ABADI,PABRIK KELAPA SAWIT,JAKARTA,2014,OPERASI,702.900,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,17,PT SINAR NUSA LESTARI,PERDAGANG AN BESAR MINYAK DAN LEMAK NABATI,JAKARTA,,BELUM BEROPERASI,5.197,JUTAAN,IDR,100.0
STAA,PT Sumber Tani Agung Resources Tbk,18,PT PUTRA BORNEO SEJATI,PERKEBUNA N,MEDAN,,BELUM BEROPERASI,659,JUTAAN,IDR,72.36
STAA,PT Sumber Tani Agung Resources Tbk,19,PT TANTAHAN PANDUHUP ASI,PERKEBUNA N DAN PABRIK KELAPA SAWIT,KALIMANTAN TENGAH,2011,OPERASI,381.140,JUTAAN,IDR,72.61
STAA,PT Sumber Tani Agung Resources Tbk,20,PT FLORA NUSA PERDANA,PERKEBUNA N KELAPA SAWIT,KALIMANTAN TENGAH,2011,OPERASI,831.711,JUTAAN,IDR,72.33
STAA,PT Sumber Tani Agung Resources Tbk,21,PT MATAHARI KUBU INVESTAMA,PERKEBUNA N KELAPA SAWIT,KALIMANTAN BARAT,2026,OPERASI,122.689,JUTAAN,IDR,100.0
AMFG,Asahimas Flat Glass Tbk,1,PT Auto Glass Indonesia,Jasa Perbaikan dan Pemasangan Kaca Otomotif,Indonesia,2001,Aktif,5.364,JUTAAN,IDR,99.95
KOTA,PT DMS Propertindo Tbk.,1,PT DMS LAGUNA,REAL ESTATE DAN PROPERTI,JAKARTA,2013,PRA- OPERASI,116.624.195.243,PENUH,IDR,99.52
KOTA,PT DMS Propertindo Tbk.,2,PT DMS PRIMA SENTOSA,REAL ESTATE DAN PROPERTI,JAKARTA,2013,2018,771.767.181.483,PENUH,IDR,99.98
KOTA,PT DMS Propertindo Tbk.,3,PT DMS CIPTA PESONA,REAL ESTATE DAN PROPERTI,JAKARTA,2013,PRA- OPERASI,51.373.502.965,PENUH,IDR,99.0
KOTA,PT DMS Propertindo Tbk.,4,PT ACCOLA HOTEL INDONESIA,HOTEL,JAKARTA,2017,2017,322.716.300.843,PENUH,IDR,99.99
KOTA,PT DMS Propertindo Tbk.,5,PT PADJADJARA N RAYA,REAL ESTATE DAN PROPERTI,BANDUNG,2013,2015,382.628.273.693,PENUH,IDR,99.99
KOTA,PT DMS Propertindo Tbk.,6,PT DMS GRAHA,REAL ESTATE DAN PROPERTI,JAKARTA,2013,2014,105.325.402.367,PENUH,IDR,99.71
DEPO,PT Caturkarda Depo Bangunan Tbk,1,PT Megadepo Indonesia,Supermarket dan/atau Retail Bahan Bangunan,Sidoarjo,2004,Beroperasi,898,MILYARAN,IDR,99.99
SOCI,PT Soechi Lines Tbk.,1,PT Sukses Osean Khatulistiwa Line,Transportasi Domestik dan Internasional,Jakarta,1999,Beroperasi,66.534,RIBUAN,USD,99.8
SOCI,PT Soechi Lines Tbk.,2,PT Armada Bumi Pratiwi Lines,Transportasi Domestik dan Internasional,Jakarta,1981,Beroperasi,68.466,RIBUAN,USD,99.93
SOCI,PT Soechi Lines Tbk.,3,PT Inti Energi Line,Transportasi Domestik dan Internasional,Jakarta,2008,Beroperasi,42.855,RIBUAN,USD,99.93
SOCI,PT Soechi Lines Tbk.,4,PT Putra Utama Line,Transportasi Domestik dan Internasional,Jakarta,2010,Beroperasi,50.384,RIBUAN,USD,99.99
SOCI,PT Soechi Lines Tbk.,5,PT Armada Maritime Offshore,Transportasi Domestik dan Internasional,Jakarta,2011,Beroperasi,45.667,RIBUAN,USD,99.99
SOCI,PT Soechi Lines Tbk.,6,PT Multi Ocean Shipyard,Galangan Kapal,Jakarta,2012,Beroperasi,237.204,RIBUAN,USD,99.99
SOCI,PT Soechi Lines Tbk.,7,Success International Marine Pte. Ltd.,Pelayaran,Singapura,2012,Beroperasi,3.400,RIBUAN,USD,99.99
SOCI,PT Soechi Lines Tbk.,8,PT Sukses Maritime Line,Transportasi Domestik dan Internasional,Jakarta,2013,Beroperasi,20.851,RIBUAN,USD,99.99
SOCI,PT Soechi Lines Tbk.,9,PT Selaras Pratama Utama,Transportasi Domestik dan Internasional,Jakarta,2014,Beroperasi,40.109,RIBUAN,USD,99.93
SOCI,PT Soechi Lines Tbk.,10,Soechi Eternity Maritime - FZCO,Pelayaran,Uni Emirat Arab,,Belum beroperasi secara komersial,100,RIBUAN,USD,100.0
SOCI,PT Soechi Lines Tbk.,11,Eternity Ocean Maritime Ltd.,Pelayaran,Marshall Islands,,Belum beroperasi secara komersial,500,RIBUAN,USD,100.0
SOCI,PT Soechi Lines Tbk.,12,PT Lintas Samudra Maritim,Transportasi Domestik dan Internasional,Jakarta,2016,Beroperasi,26.627,RIBUAN,USD,99.98
SOCI,PT Soechi Lines Tbk.,13,PT Lautan Armada Nusantara,Transportasi Domestik dan Internasional,Jakarta,2023,Beroperasi,26.123,RIBUAN,USD,99.99
SOCI,PT Soechi Lines Tbk.,14,Glory Shipping Maritime Pte. Ltd.,Pelayaran,Singapura,,Belum beroperasi secara komersial,497,RIBUAN,USD,100.0
SOCI,PT Soechi Lines Tbk.,15,Global Ocean Lines Ltd.,Pelayaran,Marshall Islands,2024,Beroperasi,26.679,RIBUAN,USD,100.0
SOCI,PT Soechi Lines Tbk.,16,Pacific Ocean Maritime Ltd.,Pelayaran,Marshall Islands,2025,Beroperasi,12.010,RIBUAN,USD,100.0
SOCI,PT Soechi Lines Tbk.,17,PT Sejahtera Mega Armada,Transportasi Domestik dan Internasional,Jakarta,2025,Beroperasi,1.016,RIBUAN,USD,99.99
SOCI,PT Soechi Lines Tbk.,18,Great Sea International Ltd.,Pelayaran,Marshall Islands,2025,Beroperasi,6.779,RIBUAN,USD,100.0
SOCI,PT Soechi Lines Tbk.,19,Great Ocean Marine Ltd.,Pelayaran,Marshall Islands,2026,Beroperasi,14.223,RIBUAN,USD,100.0
SOCI,PT Soechi Lines Tbk.,20,PT Symbio Lintas Energi,Pelayaran,Jakarta,2015,Beroperasi,110,RIBUAN,USD,84.99
SOCI,PT Soechi Lines Tbk.,21,PT Merah Biru Regas,Pelayaran,Jakarta,,Belum beroperasi secara komersial,588,RIBUAN,USD,50.96
WEHA,PT WEHA Transportasi Indonesia Tbk,1,PT. Day Trans Express,Jasa Pengiriman,JAKARTA,2024,OPERASI,254.553.904,PENUH,IDR,98.927
WEHA,PT WEHA Transportasi Indonesia Tbk,2,PT Weha Jalan-jalan,Jasa Perjalanan Wisata,JAKARTA,2018,OPERASI,5.621.850.966,PENUH,IDR,99.996
WEHA,PT WEHA Transportasi Indonesia Tbk,3,PT. Kencana Transport (KT),Jasa Transportasi,YOGYAKART A,2002,OPERASI,11.481.003.873,PENUH,IDR,100.0
WEHA,PT WEHA Transportasi Indonesia Tbk,4,PT Panorama Primakencana Transindo (PPT),Jasa Transportasi,BALI,1996,OPERASI,4.646.927.867,PENUH,IDR,99.889
WEHA,PT WEHA Transportasi Indonesia Tbk,5,PT. Rhadana Primakencana Transindo (RPT),Jasa Transportasi,BALI,2005,NON AKTIF,0,PENUH,IDR,98.9
WEHA,PT WEHA Transportasi Indonesia Tbk,6,PT Panorama Mitra Sarana (PMS),Jasa Transportasi,JAKARTA,2007,OPERASI,12.139.448.197,PENUH,IDR,98.0
WEHA,PT WEHA Transportasi Indonesia Tbk,7,PT Day Trans (DTS),Jasa Transportasi,JAKARTA,2008,OPERASI,163.498.681.875,PENUH,IDR,99.926
WEHA,PT WEHA Transportasi Indonesia Tbk,8,PT. Canary Transport (CT),Jasa Transportasi,JAKARTA,2012,NON AKTIF,0,PENUH,IDR,99.8
CYBR,PT ITSEC Asia Tbk.,1,ITSEC Services Asia Pte. Ltd,IT Services,Singapore,2018,Beroperasi,75.545.701.300,PENUH,IDR,100.0
CYBR,PT ITSEC Asia Tbk.,2,ITSEC Australia Pty. Ltd,IT Services,Australia,2018,Beroperasi,15.732.782.297,PENUH,IDR,100.0
CYBR,PT ITSEC Asia Tbk.,3,PT ITSEC Cyber Academy,IT Education,Indonesia,2025,Beroperasi,167.233.507.103,PENUH,IDR,99.0
CYBR,PT ITSEC Asia Tbk.,4,ITSEC Cyber Solutions Africa Ltd,IT Services,Mauritius,2025,Beroperasi,360.020.000,PENUH,IDR,100.0
MAHA,PT Mandiri Herindo Adiperkasa Tbk,1,PT Mandiri Prima Adiperkasa,Pertambanga n,Jakarta,,Belum beroperasi,36.603.805,RIBUAN,IDR,40.0
TRUK,PT Guna Timur Raya Tbk.,1,PT Guna Artha Logistik,Jasa pengurusan transportasi (freight forwarding),Jl. RE Martadinata No. 8 Blok A1 Ancol Pademangan Jakarta Utara.,2012,2013,4.061.616.115,PENUH,IDR,99.9
DART,Duta Anggada Realty Tbk,1,PT Grahabakti Abadi,Pengembang Properti,"Jakarta, Indonesia",1993,Tidak Beroperasi,11.264.382,RIBUAN,IDR,99.95
DART,Duta Anggada Realty Tbk,2,PT Banten Energy International,Pengembang Properti,"Jakarta, Indonesia",2013,Belum Beroperasi,49.074.268,RIBUAN,IDR,99.99
DART,Duta Anggada Realty Tbk,3,PT Duta Hotel Manajemen,Pariwisata Perhotelan,"Jakarta, Indonesia",2014,Belum Beroperasi,731.000,RIBUAN,IDR,99.98
DART,Duta Anggada Realty Tbk,4,PT Premiera Anggada,Pengembang Properti,"Jakarta, Indonesia",2016,Beroperasi,79.471.607,RIBUAN,IDR,99.96
